日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-06-04,0.971,0.981,1.0,0.97,161568,15824690.0,3.09,1.13,0.011,1.07
2021-06-07,0.978,0.98,0.983,0.968,178032,17437714.0,1.53,-0.1,-0.001,1.18
2021-06-08,0.981,0.97,0.992,0.961,146902,14318569.0,3.16,-1.02,-0.01,0.98
2021-06-09,0.966,0.969,0.976,0.961,72204,7004475.0,1.55,-0.1,-0.001,0.48
2021-06-10,0.969,0.972,0.973,0.966,78583,7626090.0,0.72,0.31,0.003,0.52
2021-06-11,0.968,0.959,0.976,0.956,51614,4968860.0,2.06,-1.34,-0.013,0.34
2021-06-15,0.959,0.952,0.966,0.949,40076,3832691.0,1.77,-0.73,-0.007,0.27
2021-06-16,0.952,0.922,0.952,0.921,64983,6054354.0,3.26,-3.15,-0.03,0.43
2021-06-17,0.92,0.934,0.938,0.92,34718,3225342.0,1.95,1.3,0.012,0.23
2021-06-18,0.934,0.954,0.956,0.934,42497,4027410.0,2.36,2.14,0.02,0.28
2021-06-21,0.95,0.975,0.977,0.945,104104,10098313.0,3.35,2.2,0.021,0.69
2021-06-22,0.975,0.989,0.992,0.966,75012,7395077.0,2.67,1.44,0.014,0.5
2021-06-23,0.989,0.985,0.994,0.976,47924,4721944.0,1.82,-0.4,-0.004,0.32
2021-06-24,0.995,0.97,0.995,0.961,35696,3455235.0,3.45,-1.52,-0.015,0.24
2021-06-25,0.97,0.991,0.996,0.968,114588,11351284.0,2.89,2.16,0.021,0.76
2021-06-28,0.996,1.014,1.015,0.996,733948,74218115.0,1.92,2.32,0.023,4.87
2021-06-29,1.014,1.019,1.02,1.006,397981,40430905.0,1.38,0.49,0.005,2.64
2021-06-30,1.015,1.011,1.018,1.007,165511,16746290.0,1.08,-0.79,-0.008,1.1
2021-07-01,1.015,1.02,1.029,1.01,426595,43613207.0,1.88,0.89,0.009,2.83
2021-07-02,1.02,0.982,1.02,0.981,153231,15243380.0,3.82,-3.73,-0.038,1.02
2021-07-05,0.982,0.997,1.007,0.975,145777,14514064.0,3.26,1.53,0.015,0.97
2021-07-06,1.0,0.968,1.0,0.951,135111,13189790.0,4.91,-2.91,-0.029,0.9
2021-07-07,0.968,0.998,1.0,0.968,47225,4683191.0,3.31,3.1,0.03,0.31
2021-07-08,0.997,0.978,1.002,0.976,51049,5021588.0,2.61,-2.0,-0.02,0.34
2021-07-09,0.981,0.97,0.981,0.95,51560,4968141.0,3.17,-0.82,-0.008,0.34
2021-07-12,0.974,0.985,0.99,0.963,40670,3994021.0,2.78,1.55,0.015,0.27
2021-07-13,0.985,0.985,0.995,0.976,17998,1767725.0,1.93,0.0,0.0,0.12
