日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-19,1.005,0.983,1.008,0.979,4380597,433969168.015,2.85,-3.25,-0.033,17.12
2025-09-22,0.983,0.993,0.993,0.981,679259,67027189.087,1.22,1.02,0.01,2.65
2025-09-23,0.993,0.981,0.997,0.958,1243781,121307345.926,3.93,-1.21,-0.012,4.86
2025-09-24,0.977,1.002,1.003,0.966,1425358,141729117.616,3.77,2.14,0.021,5.57
2025-09-25,1.004,1.005,1.018,0.999,2347081,237178480.045,1.9,0.3,0.003,9.17
2025-09-26,1.005,0.975,1.005,0.974,1588442,156609454.627,3.08,-2.99,-0.03,6.21
2025-09-29,0.977,0.995,0.997,0.976,834690,82597279.951,2.15,2.05,0.02,3.26
2025-09-30,0.999,1.008,1.008,0.996,1403910,141062118.081,1.21,1.31,0.013,5.49
2025-10-09,1.007,1.004,1.012,0.988,1259760,126607206.386,2.38,-0.4,-0.004,4.92
2025-10-10,1.003,0.977,1.01,0.97,1549058,152909421.621,3.98,-2.69,-0.027,6.05
2025-10-13,0.959,0.951,0.959,0.928,1120468,105416819.515,3.17,-2.66,-0.026,4.38
2025-10-14,0.953,0.913,0.961,0.907,1408032,130885359.918,5.68,-4.0,-0.038,5.5
2025-10-15,0.913,0.934,0.934,0.897,826524,75845722.348,4.05,2.3,0.021,3.23
2025-10-16,0.93,0.912,0.93,0.909,748560,68552147.357,2.25,-2.36,-0.022,2.93
2025-10-17,0.912,0.879,0.913,0.877,1208206,107642025.625,3.95,-3.62,-0.033,4.72
2025-10-20,0.893,0.897,0.908,0.89,852663,76677490.587,2.05,2.05,0.018,3.33
2025-10-21,0.902,0.911,0.912,0.898,585391,53073352.133,1.56,1.56,0.014,2.29
2025-10-22,0.91,0.913,0.922,0.903,452181,41311847.812,2.09,0.22,0.002,1.77
2025-10-23,0.913,0.905,0.913,0.891,629032,56487481.547,2.41,-0.88,-0.008,2.46
2025-10-24,0.908,0.92,0.924,0.908,964934,88567640.521,1.77,1.66,0.015,3.77
2025-10-27,0.93,0.931,0.937,0.918,900974,83751362.338,2.07,1.2,0.011,3.52
2025-10-28,0.93,0.932,0.939,0.925,904455,84367640.032,1.5,0.11,0.001,3.53
2025-10-29,0.932,0.94,0.94,0.927,633585,59166700.266,1.39,0.86,0.008,2.48
2025-10-30,0.938,0.928,0.947,0.926,596546,55757897.819,2.23,-1.28,-0.012,2.33
2025-10-31,0.928,0.931,0.943,0.924,579347,54144901.193,2.05,0.32,0.003,2.26
2025-11-03,0.935,0.926,0.935,0.917,563062,52015068.031,1.93,-0.54,-0.005,2.2
2025-11-04,0.925,0.903,0.925,0.896,986370,89305502.314,3.13,-2.48,-0.023,3.85
2025-11-05,0.894,0.897,0.9,0.886,560762,50111188.076,1.55,-0.66,-0.006,2.19
2025-11-06,0.898,0.915,0.918,0.897,700100,63635640.465,2.34,2.01,0.018,2.74
2025-11-07,0.915,0.899,0.915,0.899,642776,58028376.303,1.75,-1.75,-0.016,2.51
2025-11-10,0.9,0.89,0.905,0.884,1012170,90041611.203,2.34,-1.0,-0.009,3.96
2025-11-11,0.89,0.881,0.896,0.878,667359,59037270.34,2.02,-1.01,-0.009,2.61
2025-11-12,0.885,0.872,0.885,0.863,874702,76309813.984,2.5,-1.02,-0.009,3.42
2025-11-13,0.872,0.879,0.883,0.869,632899,55480644.268,1.61,0.8,0.007,2.47
2025-11-14,0.872,0.865,0.876,0.864,721327,62687398.575,1.37,-1.59,-0.014,2.82
2025-11-17,0.863,0.867,0.87,0.86,399591,34572077.852,1.16,0.23,0.002,1.56
2025-11-18,0.867,0.86,0.867,0.856,601161,51669609.223,1.27,-0.81,-0.007,2.35
2025-11-19,0.859,0.851,0.863,0.848,586181,50005979.358,1.74,-1.05,-0.009,2.29
2025-11-20,0.852,0.842,0.858,0.841,640432,54259055.824,2.0,-1.06,-0.009,2.5
2025-11-21,0.836,0.829,0.843,0.816,1118663,92824987.993,3.21,-1.54,-0.013,4.37
2025-11-24,0.83,0.837,0.841,0.821,547792,45556494.383,2.41,0.97,0.008,2.14
2025-11-25,0.84,0.843,0.853,0.838,714607,60470024.254,1.79,0.72,0.006,2.79
2025-11-26,0.843,0.844,0.85,0.837,449127,37931006.292,1.54,0.12,0.001,1.75
2025-11-27,0.844,0.841,0.852,0.84,462711,39170143.23,1.42,-0.36,-0.003,1.81
2025-11-28,0.841,0.853,0.853,0.836,725753,61551835.69,2.02,1.43,0.012,2.84
2025-12-01,0.853,0.863,0.864,0.852,573891,49352809.559,1.41,1.17,0.01,2.24
2025-12-02,0.864,0.849,0.865,0.845,2663548,225952659.126,2.32,-1.62,-0.014,10.41
2025-12-03,0.847,0.841,0.851,0.837,473569,39863441.456,1.65,-0.94,-0.008,1.85
2025-12-04,0.852,0.864,0.871,0.85,1370195,118034789.013,2.5,2.73,0.023,5.35
2025-12-05,0.861,0.883,0.884,0.855,1322419,115464558.245,3.36,2.2,0.019,5.17
2025-12-08,0.888,0.893,0.895,0.88,918807,81647580.452,1.7,1.13,0.01,3.59
2025-12-09,0.888,0.878,0.894,0.878,595147,52658113.396,1.79,-1.68,-0.015,2.33
2025-12-10,0.877,0.884,0.885,0.872,422710,37140176.099,1.48,0.68,0.006,1.65
2025-12-11,0.886,0.866,0.886,0.865,498717,43576926.671,2.38,-2.04,-0.018,1.95
2025-12-12,0.865,0.871,0.874,0.859,426364,36959911.609,1.73,0.58,0.005,1.67
2025-12-15,0.865,0.856,0.869,0.855,463523,39898055.578,1.61,-1.72,-0.015,1.81
2025-12-16,0.852,0.837,0.854,0.836,635687,53464430.436,2.1,-2.22,-0.019,2.48
2025-12-17,0.834,0.849,0.85,0.831,673430,56587966.165,2.27,1.43,0.012,2.63
2025-12-18,0.844,0.843,0.855,0.842,389957,33071754.929,1.53,-0.71,-0.006,1.52
2025-12-19,0.846,0.852,0.859,0.846,459961,39270038.511,1.54,1.07,0.009,1.8
2025-12-22,0.859,0.87,0.872,0.858,819355,70997462.978,1.64,2.11,0.018,3.2
2025-12-23,0.871,0.86,0.872,0.856,645660,55604054.713,1.84,-1.15,-0.01,2.52
2025-12-24,0.861,0.867,0.867,0.857,437993,37850325.133,1.16,0.81,0.007,1.71
2025-12-25,0.867,0.903,0.904,0.867,1827119,162866974.347,4.27,4.15,0.036,7.14
2025-12-26,0.907,0.903,0.908,0.89,1187928,106971052.041,1.99,0.0,0.0,4.64
2025-12-29,0.901,0.914,0.92,0.898,1095581,99751701.727,2.44,1.22,0.011,4.28
2025-12-30,0.909,0.953,0.958,0.904,2341127,220183914.392,5.91,4.27,0.039,9.15
2025-12-31,0.957,0.95,0.96,0.941,1648983,156590694.642,1.99,-0.31,-0.003,6.44
2026-01-05,0.942,0.958,0.96,0.941,2271328,216762835.036,2.0,0.84,0.008,8.88
2026-01-06,0.96,0.966,0.969,0.955,1948671,187587130.761,1.46,0.84,0.008,7.61
2026-01-07,0.962,0.955,0.97,0.948,1249584,119821679.673,2.28,-1.14,-0.011,4.88
2026-01-08,0.951,0.967,0.97,0.95,1236388,119310248.231,2.09,1.26,0.012,4.83
2026-01-09,0.968,0.986,0.995,0.967,1596572,157252215.06,2.9,1.96,0.019,6.24
2026-01-12,0.987,1.015,1.018,0.981,2775086,278708025.345,3.75,2.94,0.029,10.84
2026-01-13,1.018,0.993,1.02,0.988,1609995,161429296.907,3.15,-2.17,-0.022,6.29
2026-01-14,0.99,0.983,1.013,0.971,1888874,188171889.178,4.23,-1.01,-0.01,7.38
2026-01-15,0.979,0.973,0.986,0.964,949352,92387709.252,2.24,-1.02,-0.01,3.71
2026-01-16,0.976,1.003,1.011,0.976,1935546,193226061.952,3.6,3.08,0.03,7.56
2026-01-19,1.007,1.009,1.02,0.999,1932714,195447167.129,2.09,0.6,0.006,7.55
2026-01-20,1.009,0.992,1.02,0.985,1387686,138502403.038,3.47,-1.68,-0.017,5.42
2026-01-21,0.981,1.002,1.009,0.981,977638,97791769.431,2.82,1.01,0.01,3.82
