代码,名称,操作建议,大趋势,偏离度%,当前连跌,全2均涨,全2胜率%,全3均涨,全3胜率%,全4均涨,全4胜率%,全5均涨,全5胜率%,3年2均涨,3年2胜率%,3年3均涨,3年3胜率%,3年4均涨,3年4胜率%,3年5均涨,3年5胜率%,实时溢价率,参考净值
510020,超大盘ETF,🔴顺势 ⭐⭐⭐⭐,多头,-1.23,4,0.13,52.88,0.22,52.28,0.22,53.57,0.33,59.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159621,MSCIESGETF,🔴顺势 ⭐⭐⭐⭐,多头,-1.0,4,-0.12,41.18,0.19,45.28,0.39,69.23,0.38,80.0,-0.06,41.25,-0.05,50.0,0.3,52.38,-0.46,0.0,未知,未知
159867,畜牧ETF,🔴顺势 ⭐⭐⭐⭐,多头,-0.96,4,-0.09,45.58,-0.23,43.84,-0.28,41.03,-0.15,33.33,-0.02,48.28,0.24,68.42,0.15,50.0,-0.08,33.33,未知,未知
515630,证券保险ETF鹏华,🔴顺势 ⭐⭐⭐,多头,-2.77,3,0.05,50.0,0.25,53.09,0.47,52.78,-0.05,62.5,-0.49,16.67,-0.86,25.0,-0.75,0.0,-0.28,0.0,未知,未知
563000,中国A50ETF易方达,🔴顺势 ⭐⭐⭐,多头,-1.88,3,-0.01,44.96,0.19,51.61,0.21,53.57,-0.72,50.0,0.04,44.44,-0.11,38.71,0.01,29.41,0.09,33.33,未知,未知
562320,沪深300价值ETF,🔴顺势 ⭐⭐⭐,多头,-1.76,3,0.12,52.22,0.02,50.0,0.54,85.71,0.9,100.0,-0.14,34.09,-0.12,44.74,-0.36,35.71,0.21,50.0,未知,未知
513190,港股通金融ETF,🔴顺势 ⭐⭐⭐,多头,-1.75,3,-0.04,47.76,0.13,64.52,0.16,72.73,-0.3,0.0,-0.04,47.76,0.13,64.52,0.16,72.73,-0.3,0.0,未知,未知
510090,ESGETF基金,🔴顺势 ⭐⭐⭐,多头,-1.58,3,0.32,55.04,0.26,50.57,0.55,56.58,0.5,63.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
513750,港股通非银ETF,🔴顺势 ⭐⭐⭐,多头,-1.27,3,-0.13,40.62,0.15,50.0,0.13,62.5,1.27,66.67,-0.13,40.62,0.15,50.0,0.13,62.5,1.27,66.67,未知,未知
510270,国企ETF,🔴顺势 ⭐⭐⭐,多头,-0.33,3,0.1,46.34,0.47,58.85,0.06,46.38,-0.12,52.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159730,龙头家电ETF,🔴顺势 ⭐⭐⭐,多头,0.07,3,-0.03,45.6,0.31,54.84,0.29,55.56,-0.27,45.45,0.07,44.83,-0.17,45.71,-0.2,47.06,-0.45,33.33,未知,未知
510810,上海国企ETF,🔴顺势 ⭐⭐⭐,多头,0.09,3,0.03,46.15,-0.2,47.5,0.08,48.28,-0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
510040,上证180ETF鹏华,🔴顺势 ⭐⭐⭐,多头,0.66,3,0.09,64.0,0.79,85.71,2.0,100.0,0.0,0.0,0.09,64.0,0.79,85.71,2.0,100.0,0.0,0.0,未知,未知
562510,旅游ETF,🔴顺势 ⭐⭐⭐,多头,1.92,3,-0.16,42.28,0.08,52.31,0.14,46.43,-0.04,53.33,0.0,46.03,0.11,42.86,-0.7,35.29,0.56,66.67,未知,未知
159766,旅游ETF,🔴顺势 ⭐⭐⭐,多头,1.94,3,-0.19,41.41,0.05,46.27,0.19,62.5,-0.24,58.33,0.27,51.02,-0.03,53.85,-0.26,41.67,-0.01,33.33,未知,未知
159601,A50ETF,🔴顺势 ⭐⭐,多头,-1.78,2,0.02,44.44,0.08,47.69,0.24,55.17,-0.52,54.55,0.05,48.21,-0.09,32.35,-0.22,22.22,-0.07,37.5,未知,未知
530000,上证50ETF天弘,🔴顺势 ⭐⭐,多头,-1.55,2,0.06,50.0,0.62,73.68,0.35,66.67,-0.35,0.0,0.06,50.0,0.62,73.68,0.35,66.67,-0.35,0.0,未知,未知
510190,上证50ETF华安,🔴顺势 ⭐⭐,多头,-1.29,2,0.13,52.32,0.29,56.31,0.17,54.32,0.13,44.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
510710,上证50ETF博时,🔴顺势 ⭐⭐,多头,-1.23,2,0.01,49.04,0.05,50.66,0.23,55.56,-0.18,38.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
530050,上证50ETF东财,🔴顺势 ⭐⭐,多头,-1.15,2,0.25,60.0,0.22,63.64,0.26,75.0,0.17,100.0,0.25,60.0,0.22,63.64,0.26,75.0,0.17,100.0,未知,未知
510380,国寿300ETF,🔴顺势 ⭐⭐,多头,-0.58,2,0.22,47.98,0.01,44.9,0.25,46.94,0.12,65.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
561900,沪深300ESGETF,🔴顺势 ⭐⭐,多头,-0.51,2,-0.01,45.19,0.11,45.07,0.07,48.48,-0.22,71.43,-0.02,42.55,0.13,48.28,-0.09,62.5,0.02,66.67,未知,未知
561130,国货ETF富国,🔴顺势 ⭐⭐,多头,-0.32,2,-0.11,43.57,-0.05,42.47,0.22,60.0,0.03,42.86,-0.04,42.11,0.03,45.95,0.02,52.0,0.09,60.0,未知,未知
516720,ESGETF浦银,🔴顺势 ⭐⭐,多头,-0.29,2,0.07,47.2,0.12,47.27,0.21,50.0,-0.02,54.55,0.24,43.48,0.4,65.22,-0.31,50.0,0.61,85.71,未知,未知
159300,300ETF,🔴顺势 ⭐⭐,多头,-0.29,2,0.07,52.0,0.52,65.22,0.58,50.0,-1.94,66.67,0.07,52.0,0.52,65.22,0.58,50.0,-1.94,66.67,未知,未知
510330,沪深300ETF华夏,🔴顺势 ⭐⭐,多头,-0.26,2,-0.02,47.18,-0.02,51.24,0.31,56.52,0.22,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159203,大盘成长ETF,🔴顺势 ⭐⭐,多头,-0.25,2,-0.14,42.86,0.84,75.0,0.61,100.0,0.0,0.0,-0.14,42.86,0.84,75.0,0.61,100.0,0.0,0.0,未知,未知
510310,沪深300ETF易方达,🔴顺势 ⭐⭐,多头,-0.24,2,-0.03,46.15,0.14,49.74,0.01,55.06,0.2,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
515660,沪深300ETF国联安,🔴顺势 ⭐⭐,多头,-0.24,2,-0.21,42.2,0.14,48.94,0.09,58.33,-0.03,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
510300,沪深300ETF华泰柏瑞,🔴顺势 ⭐⭐,多头,-0.24,2,0.0,47.6,-0.0,52.63,0.21,57.45,0.14,64.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
561930,沪深300ETF招商,🔴顺势 ⭐⭐,多头,-0.21,2,0.18,56.76,0.71,71.43,0.89,75.0,0.49,100.0,0.18,56.76,0.71,71.43,0.89,75.0,0.49,100.0,未知,未知
159925,沪深300ETF南方,🔴顺势 ⭐⭐,多头,-0.15,2,-0.06,45.48,0.08,50.28,0.09,60.0,0.38,64.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159673,沪深300ETF鹏华,🔴顺势 ⭐⭐,多头,-0.15,2,0.08,45.83,0.24,51.72,0.2,53.85,0.12,40.0,0.08,45.83,0.24,51.72,0.2,53.85,0.12,40.0,未知,未知
515390,沪深300ETF指数基金,🔴顺势 ⭐⭐,多头,-0.12,2,-0.03,45.51,0.14,55.17,0.17,58.33,0.13,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
515330,沪深300ETF天弘,🔴顺势 ⭐⭐,多头,-0.11,2,-0.09,45.45,0.1,51.69,0.22,55.0,-0.02,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159393,沪深300ETF万家,🔴顺势 ⭐⭐,多头,-0.1,2,-0.09,54.55,0.54,66.67,-0.17,0.0,-0.31,66.67,-0.09,54.55,0.54,66.67,-0.17,0.0,-0.31,66.67,未知,未知
561990,沪深300增强ETF,🔴顺势 ⭐⭐,多头,-0.06,2,0.0,45.6,0.22,50.0,0.1,50.0,-0.75,36.36,-0.09,38.33,0.24,54.29,0.28,56.25,-0.63,33.33,未知,未知
515360,方正沪深300ETF,🔴顺势 ⭐⭐,多头,-0.04,2,0.07,50.27,-0.19,52.81,0.37,57.14,-0.18,41.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
512060,中证A100ETF天弘,🔴顺势 ⭐⭐,多头,-0.03,2,0.25,57.14,0.93,100.0,0.0,0.0,0.0,0.0,0.25,57.14,0.93,100.0,0.0,0.0,0.0,0.0,未知,未知
159631,中证A100ETF,🔴顺势 ⭐⭐,多头,0.01,2,-0.19,36.08,0.33,55.56,-0.13,36.36,-0.18,58.33,-0.01,45.33,-0.1,39.02,0.22,55.56,0.06,36.36,未知,未知
562000,中证A100ETF基金,🔴顺势 ⭐⭐,多头,0.02,2,-0.13,38.54,0.36,46.81,-0.14,47.62,-0.46,50.0,0.27,53.52,-0.12,35.29,-0.05,41.18,0.28,66.67,未知,未知
501053,东方红目标优选,🔴顺势 ⭐⭐,多头,0.03,2,0.39,46.77,0.24,61.9,0.74,60.0,-0.04,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159923,中证A100ETF大成,🔴顺势 ⭐⭐,多头,0.06,2,0.01,50.65,0.08,50.84,0.22,53.16,0.01,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
560380,A100ETF南方,🔴顺势 ⭐⭐,多头,0.08,2,0.15,56.67,0.66,83.33,-0.46,0.0,-3.26,50.0,0.15,56.67,0.66,83.33,-0.46,0.0,-3.26,50.0,未知,未知
159627,A100ETF华夏,🔴顺势 ⭐⭐,多头,0.11,2,-0.19,37.11,0.11,54.0,0.31,59.09,0.45,87.5,0.13,45.56,0.11,41.67,0.2,31.82,-1.23,37.5,未知,未知
512910,中证A100ETF,🔴顺势 ⭐⭐,多头,0.16,2,-0.03,47.64,0.14,52.69,0.08,48.78,-0.4,52.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159661,A100ETF嘉实,🔴顺势 ⭐⭐,多头,0.19,2,0.05,53.33,0.49,57.69,0.25,54.55,-0.75,60.0,0.05,53.33,0.49,57.69,0.25,54.55,-0.75,60.0,未知,未知
159686,A100ETF易方达,🔴顺势 ⭐⭐,多头,0.21,2,-0.0,47.76,0.13,42.42,0.02,47.37,-0.91,33.33,-0.0,47.76,0.13,42.42,0.02,47.37,-0.91,33.33,未知,未知
501065,经典成长,🔴顺势 ⭐⭐,多头,0.21,2,-0.22,39.88,0.1,50.55,-0.13,42.5,0.48,60.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
561180,A100ETF,🔴顺势 ⭐⭐,多头,0.22,2,-0.15,38.71,0.14,47.06,0.18,57.69,-0.58,60.0,0.2,51.76,-0.21,36.0,0.48,42.31,-0.04,30.0,未知,未知
159653,ESG300ETF,🔴顺势 ⭐⭐,多头,0.26,2,0.01,37.18,0.24,48.84,0.01,47.62,-0.44,20.0,0.01,37.18,0.24,48.84,0.01,47.62,-0.44,20.0,未知,未知
515160,MSCI中国ETF招商,🔴顺势 ⭐⭐,多头,0.31,2,-0.09,45.24,0.01,41.38,0.09,56.82,0.03,52.63,-0.14,33.33,-0.23,33.33,0.19,50.0,-0.31,0.0,未知,未知
159238,300ETF增强,🔴顺势 ⭐⭐,多头,0.31,2,0.09,60.0,0.44,75.0,1.2,100.0,0.0,0.0,0.09,60.0,0.44,75.0,1.2,100.0,0.0,0.0,未知,未知
530180,上证180ETF易方达,🔴顺势 ⭐⭐,多头,0.67,2,-0.08,46.88,0.69,76.92,0.62,100.0,0.0,0.0,-0.08,46.88,0.69,76.92,0.62,100.0,0.0,0.0,未知,未知
510180,上证180ETF,🔴顺势 ⭐⭐,多头,0.71,2,0.02,51.3,-0.04,51.92,0.08,56.67,-0.09,47.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
512390,平安MSCI低波ETF,🔴顺势 ⭐⭐,多头,0.87,2,0.2,55.56,-0.03,54.55,0.35,56.41,-0.02,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159523,沪深300成长ETF华夏,🔴顺势 ⭐⭐,多头,1.07,2,-0.17,39.44,0.54,60.0,0.17,53.33,0.45,60.0,-0.17,39.44,0.54,60.0,0.17,53.33,0.45,60.0,未知,未知
512650,长三角ETF汇添富,🔴顺势 ⭐⭐,多头,1.29,2,0.06,46.89,0.1,54.12,0.05,59.38,0.43,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159328,家电ETF易方达,🔴顺势 ⭐⭐,多头,1.54,2,0.37,63.33,0.14,63.64,0.19,50.0,2.39,100.0,0.37,63.33,0.14,63.64,0.19,50.0,2.39,100.0,未知,未知
562810,上证指数增强ETF,🔴顺势 ⭐⭐,多头,1.59,2,0.34,62.5,0.09,42.86,0.13,50.0,0.0,0.0,0.34,62.5,0.09,42.86,0.13,50.0,0.0,0.0,未知,未知
159996,家电ETF,🔴顺势 ⭐⭐,多头,2.11,2,-0.04,48.48,0.16,47.56,0.06,56.1,0.66,56.25,-0.15,25.0,1.35,100.0,1.18,100.0,0.0,0.0,未知,未知
560880,家电ETF广发,🔴顺势 ⭐⭐,多头,2.23,2,-0.01,40.91,0.42,55.93,0.25,61.54,0.73,37.5,-0.08,45.45,-0.04,43.24,0.31,61.11,0.49,75.0,未知,未知
561120,家电ETF,🔴顺势 ⭐⭐,多头,2.26,2,0.06,49.56,0.17,38.89,-0.21,51.52,0.34,71.43,0.25,54.84,0.65,57.58,-0.17,60.0,0.1,55.56,未知,未知
506003,富国科创板,🔴顺势 ⭐⭐,多头,3.7,2,-0.23,42.75,0.03,46.38,-0.27,40.0,-0.25,40.0,0.19,56.25,0.32,63.16,0.33,41.67,0.25,71.43,未知,未知
517850,张江ETF,🔴顺势 ⭐⭐,多头,4.43,2,-0.34,43.81,0.04,40.74,0.02,46.88,0.31,50.0,-0.19,43.84,-0.05,47.37,0.74,68.18,0.08,63.64,未知,未知
560800,数字经济ETF,🔴顺势 ⭐⭐,多头,4.47,2,0.12,47.2,0.07,46.77,0.0,46.67,0.08,42.86,0.03,46.77,-0.29,36.67,0.02,50.0,0.58,66.67,未知,未知
159311,数字经济ETF易方达,🔴顺势 ⭐⭐,多头,4.51,2,0.36,57.14,0.64,66.67,0.21,50.0,3.24,100.0,0.36,57.14,0.64,66.67,0.21,50.0,3.24,100.0,未知,未知
561980,半导体设备ETF,🔴顺势 ⭐⭐,多头,4.82,2,0.18,50.0,0.68,65.79,0.26,46.15,0.81,66.67,0.18,50.0,0.68,65.79,0.26,46.15,0.81,66.67,未知,未知
159582,半导体产业ETF,🔴顺势 ⭐⭐,多头,4.88,2,-0.14,50.0,0.5,68.0,-1.18,12.5,2.21,71.43,-0.14,50.0,0.5,68.0,-1.18,12.5,2.21,71.43,未知,未知
562590,半导体设备ETF华夏,🔴顺势 ⭐⭐,多头,5.89,2,0.04,50.0,1.1,66.67,-0.56,40.0,0.69,50.0,0.04,50.0,1.1,66.67,-0.56,40.0,0.69,50.0,未知,未知
159327,半导体设备ETF万家,🔴顺势 ⭐⭐,多头,5.98,2,-0.04,56.82,1.34,78.95,-1.35,25.0,0.41,66.67,-0.04,56.82,1.34,78.95,-1.35,25.0,0.41,66.67,未知,未知
159516,半导体设备ETF,🔴顺势 ⭐⭐,多头,6.02,2,0.13,51.95,0.8,61.11,0.2,64.29,0.56,50.0,0.13,51.95,0.8,61.11,0.2,64.29,0.56,50.0,未知,未知
560780,半导体设备ETF广发,🔴顺势 ⭐⭐,多头,6.08,2,0.15,50.0,1.0,68.97,-0.25,55.56,0.64,50.0,0.15,50.0,1.0,68.97,-0.25,55.56,0.64,50.0,未知,未知
159558,半导体设备ETF易方达,🔴顺势 ⭐⭐,多头,6.17,2,-0.18,50.0,1.19,72.73,-0.62,33.33,1.6,75.0,-0.18,50.0,1.19,72.73,-0.62,33.33,1.6,75.0,未知,未知
588710,科创半导体设备ETF,🔴顺势 ⭐⭐,多头,6.35,2,0.78,72.22,-0.18,80.0,-0.07,0.0,2.13,100.0,0.78,72.22,-0.18,80.0,-0.07,0.0,2.13,100.0,未知,未知
589020,科创半导体ETF鹏华,🔴顺势 ⭐⭐,多头,6.43,2,0.51,61.54,-1.71,33.33,0.71,100.0,0.0,0.0,0.51,61.54,-1.71,33.33,0.71,100.0,0.0,0.0,未知,未知
159325,半导体ETF南方,🔴顺势 ⭐⭐,多头,6.52,2,-0.59,46.67,0.87,68.75,1.1,60.0,1.25,50.0,-0.59,46.67,0.87,68.75,1.1,60.0,1.25,50.0,未知,未知
588170,科创半导体ETF,🔴顺势 ⭐⭐,多头,6.66,2,0.16,63.64,0.22,71.43,0.44,50.0,2.12,100.0,0.16,63.64,0.22,71.43,0.44,50.0,2.12,100.0,未知,未知
512480,半导体ETF,🔴顺势 ⭐⭐,多头,6.78,2,0.16,55.05,0.33,54.02,-0.07,52.5,0.42,52.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
516640,芯片龙头ETF,🔴顺势 ⭐⭐,多头,6.86,2,0.05,49.26,-0.02,45.31,-0.18,45.45,-0.1,42.86,0.84,63.83,-0.22,31.82,-0.12,33.33,-1.67,0.0,未知,未知
516920,芯片50ETF,🔴顺势 ⭐⭐,多头,6.9,2,-0.05,48.87,0.11,46.77,-0.36,50.0,0.53,60.0,0.36,42.55,0.68,42.86,-0.77,45.45,-1.27,50.0,未知,未知
516350,芯片ETF易方达,🔴顺势 ⭐⭐,多头,6.91,2,0.19,54.03,-0.3,40.74,-0.08,59.38,0.26,38.46,-0.26,36.21,0.09,54.17,0.43,43.75,0.65,80.0,未知,未知
563210,专精特新ETF,🔴顺势 ⭐⭐,多头,6.93,2,0.52,68.97,1.11,50.0,-0.46,50.0,-2.37,0.0,0.52,68.97,1.11,50.0,-0.46,50.0,-2.37,0.0,未知,未知
588890,科创芯片ETF南方,🔴顺势 ⭐⭐,多头,6.93,2,-0.14,45.45,0.37,58.62,0.49,72.73,1.68,66.67,-0.14,45.45,0.37,58.62,0.49,72.73,1.68,66.67,未知,未知
588810,科创芯片ETF富国,🔴顺势 ⭐⭐,多头,6.95,2,0.42,68.97,-0.59,50.0,-0.02,50.0,3.14,100.0,0.42,68.97,-0.59,50.0,-0.02,50.0,3.14,100.0,未知,未知
588990,科创芯片ETF博时,🔴顺势 ⭐⭐,多头,6.95,2,0.06,51.16,0.22,57.14,-0.22,33.33,1.89,66.67,0.06,51.16,0.22,57.14,-0.22,33.33,1.89,66.67,未知,未知
588920,科创芯片ETF鹏华,🔴顺势 ⭐⭐,多头,6.95,2,-0.2,53.85,0.98,66.67,0.48,50.0,4.51,100.0,-0.2,53.85,0.98,66.67,0.48,50.0,4.51,100.0,未知,未知
589100,科创芯片ETF国泰,🔴顺势 ⭐⭐,多头,6.97,2,0.22,63.64,0.61,62.5,0.66,66.67,4.73,100.0,0.22,63.64,0.61,62.5,0.66,66.67,4.73,100.0,未知,未知
512760,芯片ETF,🔴顺势 ⭐⭐,多头,6.98,2,0.11,50.75,0.12,48.39,-0.08,55.32,0.37,47.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
159731,石化ETF,🔴顺势 ⭐⭐,多头,7.0,2,-0.09,48.41,0.2,51.61,-0.12,48.15,-0.13,46.15,0.06,53.33,0.16,46.67,0.49,50.0,0.14,62.5,未知,未知
159560,芯片ETF景顺,🔴顺势 ⭐⭐,多头,7.07,2,-0.16,43.28,0.46,54.29,-0.17,62.5,0.09,33.33,-0.16,43.28,0.46,54.29,-0.17,62.5,0.09,33.33,未知,未知
159813,半导体ETF,🔴顺势 ⭐⭐,多头,7.08,2,-0.05,45.73,0.2,44.44,0.24,61.36,-0.1,50.0,-0.73,55.56,-0.19,60.0,-0.92,0.0,-0.54,0.0,未知,未知
159995,芯片ETF,🔴顺势 ⭐⭐,多头,7.08,2,0.13,50.27,0.33,51.69,-0.06,55.81,0.08,52.94,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,未知
588290,科创芯片ETF基金,🔴顺势 ⭐⭐,多头,7.08,2,0.05,50.0,0.21,50.0,0.23,56.52,0.23,40.0,0.22,48.81,0.83,56.1,0.87,44.44,-0.01,28.57,未知,未知
159665,半导体龙头ETF,🔴顺势 ⭐⭐,多头,7.08,2,-0.08,49.44,0.26,48.78,0.27,61.9,1.18,71.43,0.11,48.86,0.05,43.9,-0.04,52.38,-0.76,28.57,未知,未知
159801,芯片ETF广发,🔴顺势 ⭐⭐,多头,7.18,2,-0.09,46.59,0.21,47.06,0.27,61.9,0.19,60.0,1.17,100.0,3.47,100.0,-0.1,0.0,0.0,0.0,未知,未知
159310,芯片ETF天弘,🔴顺势 ⭐⭐,多头,7.2,2,-0.01,58.82,0.29,50.0,0.05,50.0,1.25,60.0,-0.01,58.82,0.29,50.0,0.05,50.0,1.25,60.0,未知,未知
159599,芯片ETF东财,🔴顺势 ⭐⭐,多头,7.23,2,0.05,60.0,0.43,63.64,0.16,50.0,1.98,75.0,0.05,60.0,0.43,63.64,0.16,50.0,1.98,75.0,未知,未知
